"county","naics","establishments","avg_employment","avg_wkly_wage","avg_annual_wage"
"Morrow County","212321",1,0,0,0
"Morrow County","221112",3,0,0,0
"Morrow County","221115",2,0,0,0
"Morrow County","221117",1,0,0,0
"Morrow County","221122",1,0,0,0
"Morrow County","236115",10,0,0,0
"Morrow County","236118",1,0,0,0
"Morrow County","236210",1,0,0,0
"Morrow County","236220",5,0,0,0
"Morrow County","237130",2,0,0,0
"Morrow County","237310",3,0,0,0
"Morrow County","237990",2,0,0,0
"Morrow County","238111",2,0,0,0
"Morrow County","238121",1,0,0,0
"Morrow County","238192",1,0,0,0
"Morrow County","238211",4,0,0,0
"Morrow County","238212",2,0,0,0
"Morrow County","238221",3,0,0,0
"Morrow County","238222",1,0,0,0
"Morrow County","238321",1,0,0,0
"Morrow County","238331",1,0,0,0
"Morrow County","238911",1,0,0,0
"Morrow County","238912",4,0,0,0
"Morrow County","238991",1,0,0,0
"Morrow County","238992",2,0,0,0
"Morrow County","311411",4,0,0,0
"Morrow County","311423",1,0,0,0
"Morrow County","311513",1,0,0,0
"Morrow County","311942",1,0,0,0
"Morrow County","321113",1,0,0,0
"Morrow County","325120",1,0,0,0
"Morrow County","325193",1,0,0,0
"Morrow County","325199",1,0,0,0
"Morrow County","327320",1,0,0,0
"Morrow County","332420",1,0,0,0
"Morrow County","332999",1,0,0,0
"Morrow County","333111",1,0,0,0
"Morrow County","335313",1,0,0,0
"Morrow County","423130",1,0,0,0
"Morrow County","424510",2,0,0,0
"Morrow County","424690",1,0,0,0
"Morrow County","424710",1,0,0,0
"Morrow County","424910",7,50,2012,104624
"Morrow County","425120",2,0,0,0
"Morrow County","441340",1,0,0,0
"Morrow County","444110",1,0,0,0
"Morrow County","445110",2,0,0,0
"Morrow County","445131",2,0,0,0
"Morrow County","445298",1,0,0,0
"Morrow County","455219",5,0,0,0
"Morrow County","456110",1,0,0,0
"Morrow County","457110",6,0,0,0
"Morrow County","457120",1,0,0,0
"Morrow County","457210",1,0,0,0
"Morrow County","459210",1,0,0,0
"Morrow County","484110",3,0,0,0
"Morrow County","484121",7,0,0,0
"Morrow County","484122",2,0,0,0
"Morrow County","484220",4,43,1496,77792
"Morrow County","485410",1,0,0,0
"Morrow County","488490",1,0,0,0
"Morrow County","492110",2,0,0,0
"Morrow County","493120",1,0,0,0
"Morrow County","513110",1,0,0,0
"Morrow County","513210",1,0,0,0
"Morrow County","517111",3,0,0,0
"Morrow County","517121",1,0,0,0
"Morrow County","518210",34,0,0,0
"Morrow County","519210",1,0,0,0
"Morrow County","522110",5,0,0,0
"Morrow County","522292",1,0,0,0
"Morrow County","523940",1,0,0,0
"Morrow County","524127",1,0,0,0
"Morrow County","524210",2,0,0,0
"Morrow County","531110",1,0,0,0
"Morrow County","531120",1,0,0,0
"Morrow County","531130",1,0,0,0
"Morrow County","531190",1,0,0,0
"Morrow County","531311",4,0,0,0
"Morrow County","531312",1,0,0,0
"Morrow County","541110",1,0,0,0
"Morrow County","541214",1,0,0,0
"Morrow County","541330",2,0,0,0
"Morrow County","541360",1,0,0,0
"Morrow County","541611",2,0,0,0
"Morrow County","541618",1,0,0,0
"Morrow County","541690",3,0,0,0
"Morrow County","541940",1,0,0,0
"Morrow County","541990",1,0,0,0
"Morrow County","551114",4,0,0,0
"Morrow County","561311",1,0,0,0
"Morrow County","561320",3,0,0,0
"Morrow County","561330",2,0,0,0
"Morrow County","561440",1,0,0,0
"Morrow County","561499",1,0,0,0
"Morrow County","561510",1,0,0,0
"Morrow County","561612",1,0,0,0
"Morrow County","561710",1,0,0,0
"Morrow County","561720",1,0,0,0
"Morrow County","561730",4,14,572,29744
"Morrow County","561790",1,0,0,0
"Morrow County","562111",3,0,0,0
"Morrow County","562212",1,0,0,0
"Morrow County","562910",1,0,0,0
"Morrow County","621111",1,0,0,0
"Morrow County","621210",2,0,0,0
"Morrow County","621330",1,0,0,0
"Morrow County","621340",3,0,0,0
"Morrow County","621420",3,0,0,0
"Morrow County","621610",1,0,0,0
"Morrow County","623220",2,0,0,0
"Morrow County","623312",1,0,0,0
"Morrow County","624120",17,0,0,0
"Morrow County","624190",2,0,0,0
"Morrow County","624210",3,0,0,0
"Morrow County","624229",1,0,0,0
"Morrow County","624410",4,43,670,34840
"Morrow County","713910",1,0,0,0
"Morrow County","713990",2,0,0,0
"Morrow County","721110",6,0,0,0
"Morrow County","721214",1,0,0,0
"Morrow County","722310",1,0,0,0
"Morrow County","722511",8,55,452,23504
"Morrow County","722513",4,40,628,32656
"Morrow County","722515",4,0,0,0
"Morrow County","811111",2,0,0,0
"Morrow County","811310",5,0,0,0
"Morrow County","812210",1,0,0,0
"Morrow County","813110",7,22,345,17940
"Morrow County","813211",1,0,0,0
"Morrow County","813319",1,0,0,0
"Morrow County","813410",2,0,0,0
"Morrow County","813910",1,0,0,0
"Morrow County","814110",3,0,0,0
"Morrow County","999999",6,0,0,0
"Multnomah County","111110",1,0,0,0
"Multnomah County","111211",2,0,0,0
"Multnomah County","111219",19,0,0,0
"Multnomah County","111332",4,0,0,0
"Multnomah County","111334",2,0,0,0
"Multnomah County","111411",2,0,0,0
"Multnomah County","111419",15,0,0,0
"Multnomah County","111421",30,0,0,0
"Multnomah County","111422",2,0,0,0
"Multnomah County","111998",48,337,822,42744
"Multnomah County","112111",0,0,0,0
"Multnomah County","112310",1,0,0,0
"Multnomah County","112420",1,0,0,0
"Multnomah County","112519",1,0,0,0
"Multnomah County","112910",8,16,661,34372
"Multnomah County","112920",1,0,0,0
"Multnomah County","112990",1,0,0,0
"Multnomah County","113110",4,121,2228,115856
"Multnomah County","113210",1,0,0,0
"Multnomah County","113310",2,0,0,0
"Multnomah County","114111",2,0,0,0
"Multnomah County","115112",1,0,0,0
"Multnomah County","115114",4,32,1581,82212
"Multnomah County","115115",2,0,0,0
"Multnomah County","115210",5,17,538,27976
"Multnomah County","115310",10,94,1905,99060
"Multnomah County","212220",1,0,0,0
"Multnomah County","212311",1,0,0,0
"Multnomah County","212312",1,0,0,0
"Multnomah County","212321",2,0,0,0
"Multnomah County","212390",1,0,0,0
"Multnomah County","213112",1,0,0,0
"Multnomah County","221111",4,0,0,0
"Multnomah County","221114",9,18,3746,194792
"Multnomah County","221115",1,0,0,0
"Multnomah County","221118",2,0,0,0
"Multnomah County","221121",4,0,0,0
"Multnomah County","221122",9,0,0,0
"Multnomah County","221210",7,0,0,0
"Multnomah County","221310",5,0,0,0
"Multnomah County","221320",3,0,0,0
"Multnomah County","236115",496,1436,1357,70564
"Multnomah County","236116",18,0,0,0
"Multnomah County","236117",2,0,0,0
"Multnomah County","236118",326,1308,1349,70148
"Multnomah County","236210",4,0,0,0
"Multnomah County","236220",144,0,0,0
"Multnomah County","237110",16,532,2256,117312
"Multnomah County","237120",1,0,0,0
"Multnomah County","237130",23,0,0,0
"Multnomah County","237210",19,47,2315,120380
"Multnomah County","237310",31,747,2150,111800
"Multnomah County","237990",15,238,1996,103792
"Multnomah County","238111",9,38,1856,96512
"Multnomah County","238112",14,225,2227,115804
"Multnomah County","238121",1,0,0,0
"Multnomah County","238122",11,0,0,0
"Multnomah County","238131",22,49,823,42796
"Multnomah County","238132",6,166,1103,57356
"Multnomah County","238141",21,0,0,0
"Multnomah County","238142",3,0,0,0
"Multnomah County","238151",10,49,1354,70408
"Multnomah County","238152",9,109,1873,97396
"Multnomah County","238161",74,443,1333,69316
"Multnomah County","238162",7,284,2085,108420
"Multnomah County","238171",21,0,0,0
"Multnomah County","238172",1,0,0,0
"Multnomah County","238191",5,0,0,0
"Multnomah County","238192",4,0,0,0
"Multnomah County","238211",106,612,1907,99164
"Multnomah County","238212",50,3946,2270,118040
"Multnomah County","238221",158,1365,1480,76960
"Multnomah County","238222",49,2551,2211,114972
"Multnomah County","238291",2,0,0,0
"Multnomah County","238292",24,0,0,0
"Multnomah County","238311",24,160,1329,69108
"Multnomah County","238312",9,205,1518,78936
"Multnomah County","238321",145,518,1012,52624
"Multnomah County","238322",18,235,1493,77636
"Multnomah County","238331",61,129,991,51532
"Multnomah County","238332",7,80,1913,99476
"Multnomah County","238341",34,116,1017,52884
"Multnomah County","238342",4,53,1108,57616
"Multnomah County","238351",76,291,1256,65312
"Multnomah County","238352",14,241,1524,79248
"Multnomah County","238391",15,81,1386,72072
"Multnomah County","238392",14,113,1230,63960
"Multnomah County","238911",27,169,1094,56888
"Multnomah County","238912",20,313,1646,85592
"Multnomah County","238991",41,160,1395,72540
"Multnomah County","238992",19,364,1777,92404
"Multnomah County","311111",5,0,0,0
"Multnomah County","311119",3,0,0,0
"Multnomah County","311211",1,0,0,0
"Multnomah County","311213",0,0,0,0
"Multnomah County","311225",1,0,0,0
"Multnomah County","311340",4,33,779,40508
"Multnomah County","311351",6,44,548,28496
"Multnomah County","311352",12,188,859,44668
"Multnomah County","311411",3,0,0,0
"Multnomah County","311412",5,0,0,0
"Multnomah County","311421",11,0,0,0
"Multnomah County","311423",2,0,0,0
"Multnomah County","311511",5,0,0,0
"Multnomah County","311513",3,0,0,0
"Multnomah County","311520",3,231,1344,69888
"Multnomah County","311612",9,0,0,0
"Multnomah County","311613",1,0,0,0
"Multnomah County","311811",29,353,578,30056
"Multnomah County","311812",42,1535,1093,56836
"Multnomah County","311821",6,755,1339,69628
"Multnomah County","311824",6,0,0,0
"Multnomah County","311830",1,0,0,0
"Multnomah County","311911",3,0,0,0
"Multnomah County","311919",4,0,0,0
"Multnomah County","311920",33,499,1380,71760
"Multnomah County","311930",4,64,1331,69212
"Multnomah County","311941",5,0,0,0
"Multnomah County","311942",7,0,0,0
"Multnomah County","311991",27,543,777,40404
"Multnomah County","311999",12,99,1151,59852
"Multnomah County","312111",8,0,0,0
"Multnomah County","312112",2,0,0,0
"Multnomah County","312120",41,303,1041,54132
"Multnomah County","312130",36,174,766,39832
"Multnomah County","312140",9,0,0,0
"Multnomah County","312230",2,0,0,0
"Multnomah County","313310",1,0,0,0
"Multnomah County","314120",2,0,0,0
"Multnomah County","314910",4,16,1017,52884
"Multnomah County","314999",3,0,0,0
"Multnomah County","315120",2,0,0,0
"Multnomah County","315210",4,7,186,9672
"Multnomah County","315250",20,303,1035,53820
"Multnomah County","315990",8,0,0,0
"Multnomah County","316110",1,0,0,0
"Multnomah County","316210",6,0,0,0
"Multnomah County","316990",7,17,570,29640
"Multnomah County","321113",1,0,0,0
"Multnomah County","321114",1,0,0,0
"Multnomah County","321215",2,0,0,0
"Multnomah County","321219",1,0,0,0
"Multnomah County","321911",6,60,1153,59956
"Multnomah County","321912",5,111,1049,54548
"Multnomah County","321918",3,44,1049,54548
"Multnomah County","321920",14,141,1018,52936
"Multnomah County","321992",4,0,0,0
"Multnomah County","321999",4,0,0,0
"Multnomah County","322120",0,0,0,0
"Multnomah County","322211",4,0,0,0
"Multnomah County","322212",1,0,0,0
"Multnomah County","322219",2,0,0,0
"Multnomah County","322220",5,0,0,0
"Multnomah County","322230",3,0,0,0
"Multnomah County","322291",1,0,0,0
"Multnomah County","323111",80,1174,1361,70772
"Multnomah County","323113",22,0,0,0
"Multnomah County","323117",4,0,0,0
"Multnomah County","323120",9,50,1015,52780
"Multnomah County","324122",4,0,0,0
"Multnomah County","324191",1,0,0,0
"Multnomah County","325120",3,26,2033,105716
"Multnomah County","325180",3,0,0,0
"Multnomah County","325199",1,0,0,0
"Multnomah County","325211",1,0,0,0
"Multnomah County","325312",1,0,0,0
"Multnomah County","325314",2,0,0,0
"Multnomah County","325411",3,0,0,0
"Multnomah County","325412",14,218,1596,82992
"Multnomah County","325413",2,0,0,0
"Multnomah County","325414",2,0,0,0
"Multnomah County","325510",5,0,0,0
"Multnomah County","325520",2,0,0,0
"Multnomah County","325611",8,58,1818,94536
"Multnomah County","325612",0,0,0,0
"Multnomah County","325620",19,65,1235,64220
"Multnomah County","325910",2,0,0,0
"Multnomah County","325991",2,0,0,0
"Multnomah County","325992",3,0,0,0
"Multnomah County","325998",3,0,0,0
"Multnomah County","326111",2,0,0,0
"Multnomah County","326112",0,0,0,0
"Multnomah County","326113",1,0,0,0
"Multnomah County","326121",1,0,0,0
"Multnomah County","326140",2,0,0,0
"Multnomah County","326150",1,0,0,0
"Multnomah County","326160",2,0,0,0
"Multnomah County","326199",15,442,1136,59072
"Multnomah County","326211",1,0,0,0
"Multnomah County","326212",1,0,0,0
"Multnomah County","326220",3,0,0,0
"Multnomah County","326291",3,133,1159,60268
"Multnomah County","327110",14,60,868,45136
"Multnomah County","327120",7,255,1146,59592
"Multnomah County","327211",1,0,0,0
"Multnomah County","327212",7,38,832,43264
"Multnomah County","327213",1,0,0,0
"Multnomah County","327215",7,76,1578,82056
"Multnomah County","327320",6,100,1669,86788
"Multnomah County","327331",2,0,0,0
"Multnomah County","327390",1,0,0,0
"Multnomah County","327410",1,0,0,0
"Multnomah County","327420",1,0,0,0
"Multnomah County","327910",3,0,0,0
"Multnomah County","327991",7,82,1137,59124
"Multnomah County","327992",1,0,0,0
"Multnomah County","327999",1,0,0,0
"Multnomah County","331110",3,0,0,0
"Multnomah County","331210",1,0,0,0
"Multnomah County","331314",1,0,0,0
"Multnomah County","331318",2,0,0,0
"Multnomah County","331492",1,0,0,0
"Multnomah County","331511",1,0,0,0
"Multnomah County","331512",1,0,0,0
"Multnomah County","331513",1,0,0,0
"Multnomah County","331524",2,0,0,0
"Multnomah County","332119",2,0,0,0
"Multnomah County","332215",4,13,1356,70512
"Multnomah County","332216",2,0,0,0
"Multnomah County","332311",4,11,1464,76128
"Multnomah County","332312",8,113,1457,75764
"Multnomah County","332313",3,74,1451,75452
"Multnomah County","332321",4,67,1424,74048
"Multnomah County","332322",10,186,1773,92196
"Multnomah County","332323",22,251,1534,79768
"Multnomah County","332410",1,0,0,0
"Multnomah County","332420",3,0,0,0
"Multnomah County","332439",1,0,0,0
"Multnomah County","332510",2,0,0,0
"Multnomah County","332613",1,0,0,0
"Multnomah County","332618",1,0,0,0
"Multnomah County","332710",44,0,0,0
"Multnomah County","332721",2,0,0,0
"Multnomah County","332722",2,0,0,0
"Multnomah County","332811",3,0,0,0
"Multnomah County","332812",10,0,0,0
"Multnomah County","332813",11,244,1200,62400
"Multnomah County","332911",3,0,0,0
"Multnomah County","332913",2,0,0,0
"Multnomah County","332994",0,0,0,0
"Multnomah County","332996",4,229,1401,72852
"Multnomah County","332999",11,0,0,0
"Multnomah County","333111",1,0,0,0
"Multnomah County","333120",2,0,0,0
"Multnomah County","333241",5,24,1319,68588
"Multnomah County","333242",2,0,0,0
"Multnomah County","333243",3,0,0,0
"Multnomah County","333248",4,23,1985,103220
"Multnomah County","333310",4,0,0,0
"Multnomah County","333414",2,0,0,0
"Multnomah County","333415",1,0,0,0
"Multnomah County","333511",1,0,0,0
"Multnomah County","333514",4,0,0,0
"Multnomah County","333515",6,57,1574,81848
"Multnomah County","333517",3,15,1413,73476
"Multnomah County","333611",1,0,0,0
"Multnomah County","333613",2,0,0,0
"Multnomah County","333618",2,0,0,0
"Multnomah County","333914",3,0,0,0
"Multnomah County","333922",2,0,0,0
"Multnomah County","333924",4,0,0,0
"Multnomah County","333992",1,0,0,0
"Multnomah County","333994",1,0,0,0
"Multnomah County","333998",2,0,0,0
"Multnomah County","334111",4,0,0,0
"Multnomah County","334118",5,0,0,0
"Multnomah County","334210",1,0,0,0
